title,url,price,primary_image_url,retailer_sku_code,currency,crawl_time,current_price,categories
innerexile Hyaline slim fit case for iPhone 5c ,http://www.expansys.com.sg/innerexile-hyaline-slim-fit-case-for-iphone-5c-transparent-red-266696/,34.26,http://i2.expansys.com/img/b/266696/innerexile-hyaline-slim-fit-case-for-iphone-5c.jpg,266696,SG$,2016-04-18 14:37:06,16.29,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Hyaline slim fit case for iPhone 5c ,http://www.expansys.com.sg/innerexile-hyaline-slim-fit-case-for-iphone-5c-transparent-266695/,34.26,http://i2.expansys.com/img/b/266695/innerexile-hyaline-slim-fit-case-for-iphone-5c.jpg,266695,SG$,2016-04-18 14:37:10,16.29,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Chevalier premium protective case  for iPhone 5s ,http://www.expansys.com.sg/innerexile-chevalier-premium-protective-case-for-iphone-5s-pink-266693/,47.96,http://i1.expansys.com/img/b/266693/innerexile-chevalier-premium-protective-case-for-iphone-5s.jpg,266693,SG$,2016-04-18 14:37:15,47.47,"Mobile Phones,Phone Accessories,Cases & Covers"
Veho Multi Regional USB Adapter,http://www.expansys.com.sg/veho-usb-charger-for-muvi-272618/,20.99,http://i2.expansys.com/img/b/272618/veho-usb-charger-for-muvi.jpg,272618,SG$,2016-04-18 14:37:18,20.99,"Tablet PCs & iPads,Tablet Accessories,Chargers"
AT Screen Guard for Apple iPhone 6s/6 ,http://www.expansys.com.sg/at-screen-guard-for-apple-iphone-6-anti-fingerprint-crystal-clear-265650/,16.42,http://i1.expansys.com/img/b/265650/at-screen-guard-for-apple-iphone-6.jpg,265650,SG$,2016-04-18 14:37:23,13.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Samsung Protective Cover for Samsung Galaxy S6 ,http://www.expansys.com.sg/samsung-protective-cover-for-samsung-galaxy-s6-black-274988/,10.34,http://i2.expansys.com/img/b/274988/samsung-protective-cover-for-samsung-galaxy-s6.jpg,274988,SG$,2016-04-18 14:37:30,10.34,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Flip Wallet for Samsung Galaxy S6 ,http://www.expansys.com.sg/samsung-flip-wallet-for-samsung-galaxy-s6-fabric-yellow-274985/,8.99,http://i2.expansys.com/img/b/274985/samsung-flip-wallet-for-samsung-galaxy-s6.jpg,274985,SG$,2016-04-18 14:37:31,8.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Flip Wallet for Samsung Galaxy S6 ,http://www.expansys.com.sg/samsung-flip-wallet-for-samsung-galaxy-s6-orange-274979/,8.99,http://i2.expansys.com/img/b/274979/samsung-flip-wallet-for-samsung-galaxy-s6.jpg,274979,SG$,2016-04-18 14:37:36,8.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung S-View Cover for Samsung Galaxy S6 ,http://www.expansys.com.sg/samsung-s-view-cover-for-samsung-galaxy-s6-fabric-black-274961/,62.01,http://i1.expansys.com/img/b/274961/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,274961,SG$,2016-04-18 14:37:40,14.54,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung S-View Cover for Samsung Galaxy S6 ,http://www.expansys.com.sg/samsung-s-view-cover-for-samsung-galaxy-s6-blue-274959/,12.99,http://i2.expansys.com/img/b/274959/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,274959,SG$,2016-04-18 14:37:44,12.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung S-View Cover for Samsung Galaxy S6 ,http://www.expansys.com.sg/samsung-s-view-cover-for-samsung-galaxy-s6-orange-274956/,15.99,http://i2.expansys.com/img/b/274956/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,274956,SG$,2016-04-18 14:37:48,15.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung S-View Cover for Samsung Galaxy S6 ,http://www.expansys.com.sg/samsung-s-view-cover-for-samsung-galaxy-s6-gold-274952/,62.01,http://i1.expansys.com/img/b/274952/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,274952,SG$,2016-04-18 14:37:52,15.41,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Clear Cover for Samsung Galaxy S6 edge ,http://www.expansys.com.sg/samsung-clear-cover-for-samsung-galaxy-s6-edge-silver-274934/,54.14,http://i1.expansys.com/img/b/274934/samsung-clear-cover-for-samsung-galaxy-s6-edge.jpg,274934,SG$,2016-04-18 14:37:57,9.63,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Clear Cover for Samsung Galaxy S6 edge ,http://www.expansys.com.sg/samsung-clear-cover-for-samsung-galaxy-s6-edge-blue-black-274932/,54.32,http://i1.expansys.com/img/b/274932/samsung-clear-cover-for-samsung-galaxy-s6-edge.jpg,274932,SG$,2016-04-18 14:37:59,8.93,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Flip Wallet for Samsung Galaxy S6 Edge ,http://www.expansys.com.sg/samsung-flip-wallet-for-samsung-galaxy-s6-edge-fabric-orange-274780/,37.83,http://i1.expansys.com/img/b/274780/samsung-flip-wallet-for-samsung-galaxy-s6-edge.jpg,274780,SG$,2016-04-18 14:38:02,37.83,"Mobile Phones,Phone Accessories,Cases & Covers"
HUB IT Retractable Cartridge - Apple Dock 30 pin ,http://www.expansys.com.sg/expansys-retractable-cartridge-apple-dock-30-pin-black-273073/,10.99,http://i1.expansys.com/img/b/273073/expansys-retractable-cartridge-apple-dock-30-pin.jpg,273073,SG$,2016-04-18 14:38:06,10.99,"Mobile Phones,Phone Accessories,Cables"
HUB IT Retractable Cartridge - Micro USB ,http://www.expansys.com.sg/hub-it-retractable-cartridge-micro-usb-black-273070/,12.99,http://i1.expansys.com/img/b/273070/hub-it-retractable-cartridge-micro-usb.jpg,273070,SG$,2016-04-18 14:38:10,12.99,"Mobile Phones,Phone Accessories,Power – Batteries"
Sony Stereo Bluetooth Headset SBH70 ,http://www.expansys.com.sg/sony-stereo-bluetooth-headset-sbh70-pink-275369/,123.08,http://i2.expansys.com/img/b/275369/sony-stereo-bluetooth-headset-sbh70.jpg,275369,SG$,2016-04-18 14:38:13,87.99,"Mobile Phones,Phone Accessories,Headsets & Headphones – Bluetooth"
Samsung Clear View Cover for Samsung Galaxy S6 edge ,http://www.expansys.com.sg/samsung-clear-view-cover-for-samsung-galaxy-s6-edge-green-274772/,76.71,http://i1.expansys.com/img/b/274772/samsung-clear-view-cover-for-samsung-galaxy-s6-edge.jpg,274772,SG$,2016-04-18 14:38:17,50.54,"Mobile Phones,Phone Accessories,Cases & Covers"
Xiaomi MI Charger Power Bank ,http://www.expansys.com.sg/xiaomi-mi-charger-power-bank-16000mah-silver-273012/,34.99,http://i1.expansys.com/img/b/273012/xiaomi-mi-charger-power-bank.jpg,273012,SG$,2016-04-18 14:38:20,34.99,"Mobile Phones,Phone Accessories,Power – Batteries"
Samsung Wireless Charging Kit for Samsung Galaxy Note Edge ,http://www.expansys.com.sg/samsung-wireless-charging-kit-for-samsung-galaxy-note-edge-white-269665/,80.99,http://i2.expansys.com/img/b/269665/samsung-wireless-charging-kit-for-samsung-galaxy-note-edge.jpg,269665,SG$,2016-04-18 14:38:24,80.99,"Mobile Phones,Phone Accessories,Accessory Packs"
melkco Leather Case for HTC One M9 ,http://www.expansys.com.sg/melkco-leather-case-for-htc-one-m9-book-type-with-card-slot-black-276396/,15.99,http://i2.expansys.com/img/b/276396/melkco-leather-case-for-htc-one-m9.jpg,276396,SG$,2016-04-18 14:38:32,15.99,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Leather Case for Sony Xperia Z3+/Z4 ,http://www.expansys.com.sg/melkco-leather-case-for-sony-xperia-z4-book-type-with-card-slot-dark-blue-276395/,34.56,http://i2.expansys.com/img/b/276395/melkco-leather-case-for-sony-xperia-z4.jpg,276395,SG$,2016-04-18 14:38:35,8.49,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Leather Case for Sony Xperia Z3+/Z4 ,http://www.expansys.com.sg/melkco-leather-case-for-sony-xperia-z4-book-type-with-card-slot-green-276394/,34.56,http://i1.expansys.com/img/b/276394/melkco-leather-case-for-sony-xperia-z4.jpg,276394,SG$,2016-04-18 14:38:37,4.00,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Leather Case for Sony Xperia Z3+/Z4 ,http://www.expansys.com.sg/melkco-leather-case-for-sony-xperia-z4-book-type-with-card-slot-purple-276393/,34.56,http://i1.expansys.com/img/b/276393/melkco-leather-case-for-sony-xperia-z4.jpg,276393,SG$,2016-04-18 14:38:41,8.49,"Mobile Phones,Phone Accessories,Cases & Covers"
PDair Leather Case for Samsung Galaxy E7 ,http://www.expansys.com.sg/pdair-deluxe-leather-case-for-samsung-galaxy-e7-vertical-pouch-type-black-276267/,24.99,http://i2.expansys.com/img/b/276267/pdair-deluxe-leather-case-for-samsung-galaxy-e7.jpg,276267,SG$,2016-04-18 14:38:42,24.99,"Mobile Phones,Phone Accessories,Cases & Covers"
LG QuickCircle II Battery Cover for LG G4 ,http://www.expansys.com.sg/lg-quickcircle-ii-battery-cover-for-lg-g4-blue-276127/,31.99,http://i2.expansys.com/img/b/276127/lg-quickcircle-ii-battery-cover-for-lg-g4.jpg,276127,SG$,2016-04-18 14:38:45,31.99,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Poly Jacket TPU Case  for Sony Xperia E4G Dual ,http://www.expansys.com.sg/melkco-poly-jacket-tpu-case-for-sony-xperia-e4g-dual-with-screen-protector-transparent-mat-276057/,16.50,http://i2.expansys.com/img/b/276057/melkco-poly-jacket-tpu-case-for-sony-xperia-e4g-dual.jpg,276057,SG$,2016-04-18 14:38:48,1.93,"Mobile Phones,Phone Accessories,Cases & Covers"
YOTAPHONE 2 Bumper YDB101t ,http://www.expansys.com.sg/yotaphone-2-bumper-ydb101t-turquoise-275775/,27.00,http://i2.expansys.com/img/b/275775/yotaphone-2-bumper-ydb101t.jpg,275775,SG$,2016-04-18 14:38:51,27.00,"Mobile Phones,Phone Accessories,Cases & Covers"
YOTAPHONE 2 Bumper YDB101p ,http://www.expansys.com.sg/yotaphone-2-bumper-ydb101p-purple-275774/,27.00,http://i1.expansys.com/img/b/275774/yotaphone-2-bumper-ydb101p.jpg,275774,SG$,2016-04-18 14:38:54,27.00,"Mobile Phones,Phone Accessories,Cases & Covers"
SanDisk Ultra Dual USB Drive 3.0 ,http://www.expansys.com.sg/sandisk-ultra-dual-usb-drive-30-64gb-for-android-275606/,34.99,http://i2.expansys.com/img/b/275606/sandisk-ultra-dual-usb-drive-30.jpg,275606,SG$,2016-04-18 14:39:00,34.99,"Mobile Phones,Phone Accessories,Memory & Storage"
Samsung Wireless Charging Station ,http://www.expansys.com.sg/samsung-wireless-charging-pad-for-samsung-galaxy-s6-white-275011/,40.99,http://i1.expansys.com/img/b/275011/samsung-wireless-charging-pad-for-samsung-galaxy-s6.jpg,275011,SG$,2016-04-18 14:39:03,40.99,"Mobile Phones,Phone Accessories,Power – Car & Air Chargers"
Samsung Clear Cover for Samsung Galaxy S6 ,http://www.expansys.com.sg/samsung-clear-cover-for-samsung-galaxy-s6-silver-274997/,37.52,http://i2.expansys.com/img/b/274997/samsung-clear-cover-for-samsung-galaxy-s6.jpg,274997,SG$,2016-04-18 14:39:08,7.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Clear Cover for Samsung Galaxy S6 ,http://www.expansys.com.sg/samsung-clear-cover-for-samsung-galaxy-s6-black-274994/,37.52,http://i1.expansys.com/img/b/274994/samsung-clear-cover-for-samsung-galaxy-s6.jpg,274994,SG$,2016-04-18 14:39:12,17.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Protective Cover for Samsung Galaxy S6 ,http://www.expansys.com.sg/samsung-protective-cover-for-samsung-galaxy-s6-blue-274993/,13.77,http://i1.expansys.com/img/b/274993/samsung-protective-cover-for-samsung-galaxy-s6.jpg,274993,SG$,2016-04-18 14:39:16,13.77,"Mobile Phones,Phone Accessories,Cases & Covers"
Imation Link Power Drive with Lightning ,http://www.expansys.com.sg/imation-link-power-drive-with-lightning-64gb-3000mah-for-ios-mac-pc-269636/,160.02,http://i2.expansys.com/img/b/269636/imation-link-power-drive-with-lightning.jpg,269636,SG$,2016-04-18 14:39:19,34.99,"Mobile Phones,Phone Accessories,Power – Batteries"
Imation Link Power Drive with Lightning ,http://www.expansys.com.sg/imation-link-power-drive-16gb-269634/,114.79,http://i1.expansys.com/img/b/269634/imation-link-power-drive.jpg,269634,SG$,2016-04-18 14:39:23,15.99,"Mobile Phones,Phone Accessories,Power – Batteries"
Samsung External Battery Pack ,http://www.expansys.com.sg/samsung-external-battery-pack-silver-5200mah-278192/,73.99,http://i1.expansys.com/img/b/278192/samsung-external-battery-pack.jpg,278192,SG$,2016-04-18 14:39:30,60.99,"Mobile Phones,Phone Accessories,Power – Batteries"
Krusell FrostCove for Sony Xperia M4 Aqua/ Dual ,http://www.expansys.com.sg/krusell-frostcove-for-sony-xperia-m4-aqua-dual-white-276687/,30.62,http://i2.expansys.com/img/b/276687/krusell-frostcove-for-sony-xperia-m4-aqua-dual.jpg,276687,SG$,2016-04-18 14:39:33,30.62,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell BodenCover for Xperia Z3+/Z3+ Dual/ Z4 ,http://www.expansys.com.sg/krusell-frostcover-for-sony-xperia-z3-z3-dual-z4-black-276604/,25.07,http://i1.expansys.com/img/b/276604/krusell-frostcover-for-sony-xperia-z3-z3-dual-z4.jpg,276604,SG$,2016-04-18 14:39:37,9.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Malmö FlipWallet for Sony Xperia Z3+/Z3+ Dual/ Z4 ,http://www.expansys.com.sg/krusell-malmo-flipwallet-for-sony-xperia-z3-z3-dual-z4-black-276598/,50.68,http://i2.expansys.com/img/b/276598/krusell-malmo-flipwallet-for-sony-xperia-z3-z3-dual-z4.jpg,276598,SG$,2016-04-18 14:39:40,10.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Malmö Wallet+Cover for Xperia Z3+/Z3+Dual/Z4 ,http://www.expansys.com.sg/krusell-malmo-wallet-cover-for-sony-xperia-z3-z3-dual-z4-black-276597/,49.01,http://i2.expansys.com/img/b/276597/krusell-malmo-wallet-cover-for-sony-xperia-z3-z3-dual-z4.jpg,276597,SG$,2016-04-18 14:39:44,49.01,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Leather Case for Samsung Galaxy S6 Edge ,http://www.expansys.com.sg/melkco-leather-case-for-samsung-galaxy-s6-edge-book-type-with-card-slot-black-276497/,34.99,http://i2.expansys.com/img/b/276497/melkco-leather-case-for-samsung-galaxy-s6-edge.jpg,276497,SG$,2016-04-18 14:39:48,34.99,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Leather Case for Samsung Galaxy S6 ,http://www.expansys.com.sg/melkco-leather-case-for-samsung-galaxy-s6-book-type-with-card-slot-black-276494/,34.99,http://i1.expansys.com/img/b/276494/melkco-leather-case-for-samsung-galaxy-s6.jpg,276494,SG$,2016-04-18 14:39:53,34.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Momax Slim-Fit TPU  Case for Samsung Galaxy S6 ,http://www.expansys.com.sg/momax-slim-fit-tpu-case-for-samsung-galaxy-s6-brown-276472/,3.99,http://i1.expansys.com/img/b/276472/momax-slim-fit-tpu-case-for-samsung-galaxy-s6.jpg,276472,SG$,2016-04-18 14:39:56,3.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Momax Slim-Fit TPU  Case for Samsung Galaxy S6 ,http://www.expansys.com.sg/momax-slim-fit-tpu-case-for-samsung-galaxy-s6-blue-276471/,3.99,http://i1.expansys.com/img/b/276471/momax-slim-fit-tpu-case-for-samsung-galaxy-s6.jpg,276471,SG$,2016-04-18 14:39:58,3.99,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Leather Snap Cover for Sony Xperia Z3+/Z4 ,http://www.expansys.com.sg/melkco-leather-snap-cover-for-sony-xperia-z4-green-276441/,25.19,http://i1.expansys.com/img/b/276441/melkco-leather-snap-cover-for-sony-xperia-z4.jpg,276441,SG$,2016-04-18 14:40:01,7.99,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Leather Snap Cover for Sony Xperia Z3+/Z4 ,http://www.expansys.com.sg/melkco-leather-snap-cover-for-sony-xperia-z4-purple-276440/,25.19,http://i1.expansys.com/img/b/276440/melkco-leather-snap-cover-for-sony-xperia-z4.jpg,276440,SG$,2016-04-18 14:40:06,7.99,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Leather Snap Cover for Sony Xperia Z3+/Z4 ,http://www.expansys.com.sg/melkco-leather-snap-cover-for-sony-xperia-z4-red-276439/,25.19,http://i2.expansys.com/img/b/276439/melkco-leather-snap-cover-for-sony-xperia-z4.jpg,276439,SG$,2016-04-18 14:40:09,7.99,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Leather Snap Cover for Sony Xperia Z3+/Z4 ,http://www.expansys.com.sg/melkco-leather-snap-cover-for-sony-xperia-z4-black-276438/,7.99,http://i2.expansys.com/img/b/276438/melkco-leather-snap-cover-for-sony-xperia-z4.jpg,276438,SG$,2016-04-18 14:40:13,7.99,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Leather Case for HTC One M9 ,http://www.expansys.com.sg/melkco-leather-case-for-htc-one-m9-book-type-with-card-slot-dark-blue-276400/,34.56,http://i1.expansys.com/img/b/276400/melkco-leather-case-for-htc-one-m9.jpg,276400,SG$,2016-04-18 14:40:16,7.99,"Mobile Phones,Phone Accessories,Cases & Covers"
BlackBerry Classic Leather Swivel Holster ,http://www.expansys.com.sg/blackberry-classic-leather-swivel-holster-black-269601/,46.99,http://i1.expansys.com/img/b/269601/blackberry-classic-leather-swivel-holster.jpg,269601,SG$,2016-04-18 14:40:21,46.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Momax U.BULL 5-Port USB Charger UM5S ,http://www.expansys.com.sg/momax-u-bull-5-port-usb-charger-um5s-white-274431/,70.18,http://i1.expansys.com/img/b/274431/momax-u-bull-5-port-usb-charger-um5s.jpg,274431,SG$,2016-04-18 14:40:23,51.99,"Mobile Phones,Phone Accessories,Power – AC Adaptors"
Motorola Shell for Motorola Moto G 3rd Gen ,http://www.expansys.com.sg/motorola-shell-for-motorola-moto-g-3rd-gen-yellow-280169/,26.99,http://i2.expansys.com/img/b/280169/motorola-shell-for-motorola-moto-g-3rd-gen.jpg,280169,SG$,2016-04-18 14:40:32,26.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Motorola Shell for Motorola Moto G 3rd Gen ,http://www.expansys.com.sg/motorola-shell-for-motorola-moto-g-3rd-gen-white-280168/,26.99,http://i2.expansys.com/img/b/280168/motorola-shell-for-motorola-moto-g-3rd-gen.jpg,280168,SG$,2016-04-18 14:40:35,26.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Innodoo Little Josh Dual-Port Car Charger & Safety Hammer ,http://www.expansys.com.sg/innodoo-little-josh-dual-port-car-charger-safety-hammer-2-4a-silver-279887/,17.33,http://i2.expansys.com/img/b/279887/innodoo-little-josh-dual-port-car-charger-safety-hammer.jpg,279887,SG$,2016-04-18 14:40:39,14.01,"Mobile Phones,Phone Accessories,Power – Car & Air Chargers"
Martin Fields Screen Protector for HTC One E9+ ,http://www.expansys.com.sg/martin-fields-screen-protector-for-htc-one-e9-single-pack-279578/,25.99,http://i2.expansys.com/img/b/279578/martin-fields-screen-protector-for-htc-one-e9.jpg,279578,SG$,2016-04-18 14:40:43,25.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Martin Fields Screen Protector for LG G4 ,http://www.expansys.com.sg/martin-fields-screen-protector-for-lg-g4-single-pack-279571/,25.85,http://i1.expansys.com/img/b/279571/martin-fields-screen-protector-for-lg-g4.jpg,279571,SG$,2016-04-18 14:40:46,10.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Sony Style Cover Window SCR30 for Sony Z3+ ,http://www.expansys.com.sg/sony-style-cover-window-scr30-for-sony-z3-copper-279499/,64.99,http://i2.expansys.com/img/b/279499/sony-style-cover-window-scr30-for-sony-z3.jpg,279499,SG$,2016-04-18 14:40:50,64.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Sony Style Cover Window SCR30 for Sony Z3+ ,http://www.expansys.com.sg/sony-style-cover-window-scr30-for-sony-z3-black-279497/,74.99,http://i2.expansys.com/img/b/279497/sony-style-cover-window-scr30-for-sony-z3.jpg,279497,SG$,2016-04-18 14:40:54,74.99,"Mobile Phones,Phone Accessories,Cases & Covers"
JBL Synchros Reflect BT Bluetooth Sport Headphones ,http://www.expansys.com.sg/jbl-synchros-reflect-bt-bluetooth-sport-headphones-red-279402/,121.17,http://i1.expansys.com/img/b/279402/jbl-synchros-reflect-bt-bluetooth-sport-headphones.jpg,279402,SG$,2016-04-18 14:40:58,95.99,"Mobile Phones,Phone Accessories,Headsets & Headphones – Bluetooth"
JBL Synchros Reflect BT Bluetooth Sport Headphones ,http://www.expansys.com.sg/jbl-synchros-reflect-bt-bluetooth-sport-headphones-black-279401/,121.17,http://i1.expansys.com/img/b/279401/jbl-synchros-reflect-bt-bluetooth-sport-headphones.jpg,279401,SG$,2016-04-18 14:41:00,95.99,"Mobile Phones,Phone Accessories,Headsets & Headphones – Bluetooth"
JBL Synchros Reflect BT Bluetooth Sport Headphones ,http://www.expansys.com.sg/sony-synchros-reflect-bt-bluetooth-sport-headphones-blue-279399/,121.17,http://i2.expansys.com/img/b/279399/sony-synchros-reflect-bt-bluetooth-sport-headphones.jpg,279399,SG$,2016-04-18 14:41:02,95.99,"Mobile Phones,Phone Accessories,Headsets & Headphones – Bluetooth"
AT Screen Guard for Sony Xperia Z4 Tablet ,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-z4-tablet-crystal-clear-279064/,13.99,http://i1.expansys.com/img/b/279064/at-screen-guard-for-sony-xperia-z4-tablet.jpg,279064,SG$,2016-04-18 14:41:06,13.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Sony Micro USB Charging Dock DK52 ,http://www.expansys.com.sg/sony-micro-usb-charging-dock-dk52-black-278958/,52.99,http://i2.expansys.com/img/b/278958/sony-micro-usb-charging-dock-dk52.jpg,278958,SG$,2016-04-18 14:41:09,52.99,"Mobile Phones,Phone Accessories,Cradles & Docking Stations"
AT Screen Guard for Sony Xperia Z3 plus ,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-z3-plus-anti-fingerprint-crystal-clear-front-278696/,3.31,http://i2.expansys.com/img/b/278696/at-screen-guard-for-sony-xperia-z3-plus.jpg,278696,SG$,2016-04-18 14:41:13,3.31,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
PDair Leather Case for BlackBerry Leap ,http://www.expansys.com.sg/pdair-leather-case-for-blackberry-leap-vertical-pouch-type-belt-clip-included-black-278595/,9.49,http://i2.expansys.com/img/b/278595/pdair-leather-case-for-blackberry-leap.jpg,278595,SG$,2016-04-18 14:41:16,9.49,"Mobile Phones,Phone Accessories,Cases & Covers"
BlueLounge Sanctuary4 ,http://www.expansys.com.sg/bluelounge-sanctuary4-white-w-micro-usb-cable-257509/,136.99,http://i2.expansys.com/img/b/257509/bluelounge-sanctuary4.jpg,257509,SG$,2016-04-18 14:41:20,136.99,"Tablet PCs & iPads,iPad Accessories"
Ultimate Ears MEGABOOM ,http://www.expansys.com.sg/ultimate-ears-megaboom-red-288809/,,http://i2.expansys.com/img/b/288809/ultimate-ears-megaboom.jpg,288809,,2016-04-18 14:41:24,,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
Strontium NITRO PLUS OTG USB 3.0 Flash Drive ,http://www.expansys.com.sg/strontium-nitro-plus-otg-usb3-0-flash-drive-64gb-r130w100-mb-s-282101/,41.75,http://i1.expansys.com/img/b/282101/strontium-nitro-plus-otg-usb3-0-flash-drive.jpg,282101,SG$,2016-04-18 14:41:30,32.99,"Mobile Phones,Phone Accessories,Memory & Storage"
AT Screen Guard for Sony Xperia C5 Ultra ,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-c5-ultra-anti-fingerprint-crystal-clear-281257/,13.99,http://i2.expansys.com/img/b/281257/at-screen-guard-for-sony-xperia-c5-ultra.jpg,281257,SG$,2016-04-18 14:41:35,13.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Samsung Power Cover for Samsung Galaxy S6 edge+ ,http://www.expansys.com.sg/samsung-power-cover-for-samsung-galaxy-s6-edge-silver-280707/,113.99,http://i2.expansys.com/img/b/280707/samsung-power-cover-for-samsung-galaxy-s6-edge.jpg,280707,SG$,2016-04-18 14:41:38,113.99,"Mobile Phones,Phone Accessories,Accessory Packs"
Samsung Power Cover for Samsung Galaxy S6 edge+ ,http://www.expansys.com.sg/samsung-power-cover-for-samsung-galaxy-s6-edge-gold-280706/,113.85,http://i2.expansys.com/img/b/280706/samsung-power-cover-for-samsung-galaxy-s6-edge.jpg,280706,SG$,2016-04-18 14:41:41,113.85,"Mobile Phones,Phone Accessories,Accessory Packs"
Samsung Flip Wallet for Samsung Galaxy S6 edge+ ,http://www.expansys.com.sg/samsung-flip-wallet-for-samsung-galaxy-s6-edge-blue-black-280701/,43.99,http://i1.expansys.com/img/b/280701/samsung-flip-wallet-for-samsung-galaxy-s6-edge.jpg,280701,SG$,2016-04-18 14:41:44,43.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung S-View Cover for Samsung Galaxy S6 edge+ ,http://www.expansys.com.sg/samsung-s-view-cover-for-samsung-galaxy-s6-edge-silver-280700/,62.99,http://i1.expansys.com/img/b/280700/samsung-s-view-cover-for-samsung-galaxy-s6-edge.jpg,280700,SG$,2016-04-18 14:41:47,62.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Glossy Cover for Samsung Galaxy S6 edge+ ,http://www.expansys.com.sg/samsung-glossy-cover-for-samsung-galaxy-s6-edge-silver-280695/,35.99,http://i2.expansys.com/img/b/280695/samsung-glossy-cover-for-samsung-galaxy-s6-edge.jpg,280695,SG$,2016-04-18 14:41:49,35.99,"Mobile Phones,Phone Accessories,Cases & Covers"
